Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice
831,20,RL,80.0,11900,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458,166000
832,160,FV,30.0,3180,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,480,151000
833,60,RL,44.0,9548,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613,237000
834,20,RL,100.0,10004,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2,472,167000
835,20,RL,75.0,7875,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1961.0,Unf,2,456,139950
836,20,RL,60.0,9600,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,,Attchd,1996.0,Unf,2,436,128000
837,30,RM,90.0,8100,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,,Detchd,1948.0,Unf,2,812,153500
838,160,RM,21.0,1680,Pave,Reg,Lvl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,264,100000
839,20,RL,75.0,9525,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1999.0,Unf,1,352,144000
840,50,RL,70.0,11767,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1946.0,Unf,1,240,130500
841,70,RH,,12155,Pave,IR1,Lvl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,,Detchd,1934.0,Unf,1,400,140000
842,70,RM,60.0,10440,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686,157500
843,80,RL,82.0,9020,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1966.0,RFn,2,490,174900
844,90,RL,80.0,8000,Pave,Reg,Lvl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,,,,,0,0,141000
845,50,RM,100.0,12665,Pave,IR1,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720,153900
846,85,RL,,16647,Pave,IR1,Lvl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611,171000
847,60,RL,75.0,9317,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425,213000
848,20,RL,36.0,15523,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338,133500
849,50,RL,75.0,45600,Pave,IR2,Bnk,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,2,360,240000
850,80,RL,80.0,9600,Pave,Reg,Lvl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,512,187000
851,120,RM,36.0,4435,Pave,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,2003.0,Fin,2,420,131500
852,120,RL,,3196,Pave,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,400,215000
853,75,RL,53.0,7128,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1,240,164000
854,80,RL,,12095,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645,158000
855,20,RL,102.0,17920,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454,170000
856,20,RL,,6897,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,,Detchd,1962.0,Unf,1,260,127000
857,80,RL,,10970,Pave,IR1,Low,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1981.0,Unf,2,576,147000
858,60,RL,65.0,8125,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2,343,174000
859,20,RL,80.0,10400,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,479,152000
860,60,RL,,11029,Pave,IR1,Lvl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619,250000
861,50,RL,55.0,7642,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,189950
862,190,RL,75.0,11625,Pave,Reg,Lvl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1965.0,Unf,2,504,131500
863,20,RL,81.0,9672,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1986.0,Unf,2,480,152000
864,20,RL,70.0,7931,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,Unf,1,672,132500
865,20,FV,72.0,8640,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2008.0,Fin,2,529,250580
866,20,RL,,8750,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1973.0,Unf,2,902,148500
867,20,RL,67.0,10656,Pave,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,870,248900
868,20,RL,85.0,6970,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,,Attchd,1961.0,RFn,2,544,129000
869,60,RL,,14762,Pave,IR2,Lvl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672,169000
870,60,RL,80.0,9938,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,2,574,236000
871,20,RL,60.0,6600,Pave,Reg,Lvl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1962.0,Unf,1,308,109500
872,60,RL,70.0,8750,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1998.0,RFn,2,523,200500
873,20,RL,74.0,8892,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0,105,105,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1953.0,Unf,2,414,116000
874,40,RL,60.0,12144,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1,288,133000
875,50,RM,52.0,5720,Pave,Reg,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,200,66500
876,60,FV,75.0,9000,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2,550,303477
877,20,RL,94.0,25286,Pave,Reg,HLS,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1963.0,Unf,2,648,132250
878,60,RL,74.0,8834,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2004.0,Fin,3,738,350000
879,85,RL,88.0,11782,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,,Detchd,1987.0,Unf,2,576,148000
880,20,RL,,7000,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1978.0,Unf,1,336,136500
881,20,RL,60.0,7024,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,,Attchd,2005.0,Fin,2,450,157000
882,50,RL,44.0,13758,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2,400,187500
883,60,RL,,9636,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993.0,RFn,2,389,178000
884,75,RL,60.0,6204,Pave,Reg,Bnk,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,,Detchd,1997.0,Unf,1,440,118500
885,20,RL,65.0,7150,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1967.0,RFn,1,288,100000
886,120,FV,50.0,5119,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2,506,328900
887,90,RL,70.0,8393,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,2005.0,Fin,2,588,145000
888,50,RL,59.0,16466,Pave,IR1,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,,Attchd,1955.0,Unf,1,300,135500
889,20,RL,95.0,15865,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2,621,268000
890,20,RL,128.0,12160,Pave,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2,505,149500
891,50,RL,60.0,8064,Pave,Reg,Lvl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2,576,122900
892,60,RL,70.0,11184,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,GasA,Gd,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,440,172500
893,20,RL,70.0,8414,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663,Unf,0,396,1059,GasA,TA,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1963.0,RFn,1,264,154500
894,20,RL,,13284,Pave,Reg,Lvl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,GasA,TA,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1954.0,Unf,1,354,165000
895,90,RL,64.0,7018,Pave,Reg,Bnk,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1979.0,Unf,2,400,118858
896,60,RL,71.0,7056,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1963.0,RFn,2,483,140000
897,30,RM,50.0,8765,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,951,0,0,951,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1936.0,Unf,1,327,106500
898,90,RL,64.0,7018,Pave,Reg,Lvl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,0.0,TA,TA,Slab,,,,,0,,0,0,0,GasA,TA,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,TA,12,Typ,0,,Detchd,1979.0,Unf,2,528,142953
899,20,RL,100.0,12919,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,GasA,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3,820,611657
900,20,RL,65.0,6993,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1,288,135000
901,20,RL,,7340,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,GasA,TA,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1979.0,Unf,1,684,110000
902,20,RL,64.0,8712,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1968.0,Unf,1,756,153000
903,60,RL,63.0,7875,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2,393,180000
904,20,RL,50.0,14859,Pave,IR1,HLS,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,690,240000
905,20,RL,,6173,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Unf,1,288,125500
906,20,RL,80.0,9920,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,110.0,TA,TA,CBlock,TA,TA,No,Rec,354,LwQ,290,412,1056,GasA,TA,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1954.0,RFn,1,280,128000
